timestamp,temperature,humidity,pressure,status,affected_sensor,alert_type,severity,confidence,explanation,confidence_percent
2026-01-02 16:30:00,25.75061387444935,77.85446710038777,1011.1714692491206,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 16:40:00,24.113965701887004,78.55303925480474,1012.7393087885137,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 16:50:00,24.824769146763032,77.36737919560392,1011.959799460489,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 17:00:00,24.73254811266134,79.84315821333824,1011.4349573156135,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 17:10:00,24.6119340503831,78.19085866499857,1011.1957315641599,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 17:20:00,26.571003897581356,80.15029081286853,1011.7426807588777,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 17:30:00,25.50860930093305,76.51896084326417,1012.274234496907,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 17:40:00,49.203830139556594,80.23668585837966,1011.7256216647809,Likely Sensor Fault,Temperature,Confirmed Anomaly,High,0.95,Temperature changed by +23.70°C in 10 minutes while the other parameters did not show a corresponding large change. This indicates an isolated temperature anomaly.,95.0
2026-01-02 17:50:00,25.976658988242413,81.18231906202067,1012.5207811775762,Recovery Reading,Temperature,Suspicious,Low,0.85,The sensor value rapidly moved back in the opposite direction following a detected anomaly. This reading is treated as a recovery rather than a separate anomaly.,85.0
2026-01-02 18:00:00,26.97183331614306,75.46431199779119,1011.0152464824442,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 18:10:00,26.133713574693047,80.13263040719089,1011.7102460378985,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 18:20:00,24.12775900129324,81.76882803683368,1011.0653780025774,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 18:30:00,24.993247690231644,76.8194480655683,1011.8485053841788,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 18:40:00,26.43339522756771,82.50541215723857,1012.0850808546089,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 18:50:00,24.894797757191807,79.91617135935843,1011.4060394882506,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 19:00:00,25.85887509628508,77.582337180947,1010.2889347178526,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 19:10:00,26.168215034929634,78.79144626031226,1011.66497755912,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 19:20:00,24.853435757177134,79.92669355616424,1011.7581777385341,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 19:30:00,25.59559767013047,78.865574872865,1011.7161065291117,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 19:40:00,23.100188048621124,79.69110814353996,1012.1058492386103,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 19:50:00,24.9254018854972,76.66882881671201,1010.9262812013351,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 20:00:00,25.596272942760997,78.7420667203211,1011.7756195199635,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 20:10:00,24.855200362769562,75.46571718950716,1012.0053248120768,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 20:20:00,27.216117291921723,77.95717137974977,1010.4931956642697,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 20:30:00,24.824475633558336,76.25500724521673,1011.5155952449657,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 20:40:00,25.6765693742315,76.4717301876423,1011.0768234448756,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 20:50:00,26.194805339819276,80.29176059444006,1011.2611628957956,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 21:00:00,27.30640641868228,79.87584466632977,1011.4486428939729,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 21:10:00,25.069414651228573,78.78206749747011,1011.0039430552616,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 21:20:00,27.21486769632399,75.2467010814548,1010.8823309782761,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 21:30:00,26.360244658420967,76.6630666813998,1011.2097666452551,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 21:40:00,25.63603485439156,79.58371184949854,1010.6214533787916,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 21:50:00,26.86154244295441,77.29971450019222,1010.594432955467,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 22:00:00,26.72313132821653,81.51089193644788,1011.4491873716634,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 22:10:00,26.15711113183998,77.51206641165471,1010.5071477515031,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 22:20:00,26.767875098712405,76.96003137153929,1011.3866366882286,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 22:30:00,26.479849127321387,75.8055670619734,1011.2566061947174,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 22:40:00,26.956267745483203,76.53617407100015,1010.1341345588447,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 22:50:00,27.473768561265143,75.8069322839423,1010.6298830693564,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 23:00:00,28.292712408834166,77.3684194415414,1011.5372505095789,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 23:10:00,26.11467427616061,77.70355128314499,1010.4210492479008,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 23:20:00,28.89354140436335,74.05379166970744,1010.6507747426923,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 23:30:00,25.7087598645879,72.79667388447264,1011.0852637070401,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 23:40:00,27.23341140609938,71.61791028953772,1011.217099307908,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-02 23:50:00,27.910962773341673,76.13536463751707,1010.6707226980536,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 00:00:00,27.751597921327857,72.7396579333726,1010.4687453234537,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 00:10:00,27.11613145691884,70.4656366685444,1011.4496167282421,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 00:20:00,27.5362360811931,75.37168944610409,1011.5787390154146,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 00:30:00,27.397696658723532,79.4018042219644,1011.1695045246339,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 00:40:00,27.41085402632306,74.22316651316335,1010.6934527430524,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 00:50:00,28.653124664910013,75.73009557431689,1010.2173137742993,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 01:00:00,28.35096475083705,74.0329539929651,1010.176815126572,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 01:10:00,27.60370944382787,73.48614645354492,1010.8238257553907,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 01:20:00,28.971140014632315,75.33523273740411,1010.7422428170272,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 01:30:00,28.59142351871652,72.72828310759223,1011.2042645961876,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 01:40:00,29.090660454628907,73.65404310902834,1010.7990614921611,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 01:50:00,29.039485771034585,73.57183021740065,1009.6926199630338,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 02:00:00,27.96858546714932,71.40025614093994,1010.9404130861907,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 02:10:00,28.280183787433383,74.52742745989113,1009.8856466004944,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 02:20:00,29.423220317787475,71.99930961923145,1010.1628903705771,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 02:30:00,29.411209231339022,70.64268364302981,1010.4501396436953,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 02:40:00,29.00415101246198,73.03127511187422,1011.2930042506898,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 02:50:00,29.213085885377794,69.9646160789564,1011.8202311731027,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 03:00:00,30.240060590756034,71.62050496648767,1010.5387082338685,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 03:10:00,28.843689703109007,71.34786837835624,1010.1137996225273,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 03:20:00,29.853916618559946,73.33931370441533,1010.442681402952,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 03:30:00,29.354010455533476,71.91786731079871,1010.5892693606235,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 03:40:00,29.441339554412423,70.71897704852131,1009.9551063307076,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 03:50:00,30.59438004721782,72.20481546714444,1010.9830327502015,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 04:00:00,30.47567977427089,73.14972170787368,1010.1704408208535,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 04:10:00,30.566216540127986,71.28480295004877,1010.2742498032204,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 04:20:00,31.059887916407607,69.98969549831847,1010.328310659231,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 04:30:00,30.132397769183775,67.14513814354454,1010.1761125791144,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 04:40:00,30.76120056916138,67.43849628959843,1010.3547637396355,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 04:50:00,30.06738185793864,68.75836006486387,1009.5966475952785,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 05:00:00,30.674758929556187,67.95012390055057,1009.5961135022058,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 05:10:00,30.410975490805587,68.59587752542964,1009.2951899517622,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 05:20:00,30.692144351258918,68.88420469126473,1010.0350358767839,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 05:30:00,31.1898845413978,69.63186766661693,1010.1747902147735,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 05:40:00,30.158107650366617,68.23363404997504,1009.9842666082611,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 05:50:00,32.585193579483324,69.15043576978249,1010.562709114802,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 06:00:00,30.204704184290183,68.10991265064035,1009.6927751201273,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 06:10:00,30.13599692726548,63.834371232300924,1010.0000846921607,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 06:20:00,32.131222432789244,65.71186174438412,1009.0900376564089,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 06:30:00,31.93496696305218,67.1085512727931,1009.4125489571732,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 06:40:00,31.89731405524407,64.78457411111309,1009.9241178698131,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 06:50:00,31.996515694073963,68.21217888666735,1009.9711926786258,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 07:00:00,31.579264240861562,69.8833783464092,1009.3699962079122,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 07:10:00,30.96584365787675,69.0702293932638,1009.4515665126822,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 07:20:00,31.838201512282243,66.01799852668506,1008.6988670877759,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 07:30:00,31.32902678364641,69.2399399679877,1009.2497815109703,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 07:40:00,32.743300450448274,66.37092558697607,1009.8440371278137,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 07:50:00,31.937220440862802,65.2160953656349,1009.6570577241414,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 08:00:00,31.485306705588034,64.48178574687404,1009.5904609270622,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 08:10:00,31.978573934453845,64.92369541147126,1009.3357538790594,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 08:20:00,32.65510988160358,64.57411692655138,1009.2852066346338,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 08:30:00,31.961935448974995,65.51500226231462,1008.9223944812081,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 08:40:00,31.842322080832986,65.32095116752747,1009.5729241502542,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 08:50:00,32.78122946357372,64.83353265154643,1009.4050291054433,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 09:00:00,32.8673976989736,65.53102745531946,1009.411665456737,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 09:10:00,32.34994397513111,66.87029551871665,1008.8738356117168,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 09:20:00,32.461637574045575,66.22217183380218,1008.0314650602882,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 09:30:00,33.10594024806336,61.18960346674569,1009.6280857275162,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 09:40:00,31.84249448384081,58.890233816118744,1008.8115557277181,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 09:50:00,31.95444984741325,65.70779808864955,1008.5911467496343,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 10:00:00,32.583889804639895,60.94895223988547,1009.3409322050521,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 10:10:00,33.06484582849907,63.07926209647755,1008.7699453279218,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 10:20:00,33.55999118009675,61.03724369264459,1009.4677823497815,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 10:30:00,34.565884564212475,59.62483994353429,1009.218286072875,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 10:40:00,34.144704845186595,64.1657711631596,1009.2236459391645,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 10:50:00,33.40221772304885,64.4579732265661,1008.1710736383417,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 11:00:00,33.58513213255358,61.6462890007951,1009.4323285264387,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 11:10:00,32.86705518457627,57.47975806313715,1008.929404437612,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 11:20:00,33.72153122287772,61.43482764015175,1008.5866836023042,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 11:30:00,33.57118039568199,63.17939339716889,1008.8156825183902,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 11:40:00,34.12452389195522,59.30947877508224,1007.8286626327621,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 11:50:00,33.26725644012436,62.50863744962587,1008.8940271973744,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 12:00:00,34.405635845805136,61.98906303282961,1008.1480668712439,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 12:10:00,35.27586799729972,63.059229265406856,1007.9596033075841,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 12:20:00,34.02056391947477,62.02401666034778,1007.8480813608033,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 12:30:00,34.485190322439934,59.72622022871533,1009.1390669961203,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 12:40:00,34.77051623595177,63.95634091816323,1008.2416949769066,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 12:50:00,33.95031407915974,61.140359940609244,1009.296939049132,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 13:00:00,34.50174197503299,61.30045494181082,1008.2360702687455,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 13:10:00,34.38198705062548,59.38963782185352,1007.6243377288768,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 13:20:00,34.49774693974384,60.27422337580743,1007.89395269701,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 13:30:00,33.8471198404689,59.29933923683965,1009.0444740235343,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 13:40:00,34.529267684532314,60.63478878990283,1008.3231300781302,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 13:50:00,34.95038263909802,64.31944894808137,1008.101606683431,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 14:00:00,35.75339897359055,58.07122953942826,1008.4305933581261,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 14:10:00,35.398560217812836,57.51059009035718,1008.5764747973809,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 14:20:00,36.39049288663702,63.606446813731665,1008.8594497969884,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 14:30:00,34.08900137775368,60.17559378956803,1009.0003372276232,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 14:40:00,35.43378358810691,59.190000365219426,1008.0717132485187,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 14:50:00,34.91375023212151,62.545656119730495,1007.5642588760943,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 15:00:00,36.548157936680035,59.19613774031448,1007.9964129116169,Requires Investigation,Multiple,Suspicious,Medium,0.65,"The machine-learning model detected an unusual pattern, but the available rule-based evidence is insufficient to classify it as a confirmed sensor fault or genuine weather event.",65.0
2026-01-03 15:10:00,34.176993619551524,64.00475493142258,1008.309328562371,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 15:20:00,34.177238178791896,61.6578204376055,1007.6735341072304,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 15:30:00,34.392941514493984,59.27926592201019,1007.6532482007153,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 15:40:00,33.194826208868164,64.526730849899,1008.2803148770324,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 15:50:00,34.492864495801435,58.96163312770123,1008.060881573775,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 16:00:00,34.32371885042377,61.622140784685165,1008.0785849217251,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 16:10:00,35.06692018064115,60.705374857892615,1007.6601115990096,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 16:20:00,35.23360756480515,62.68307701043075,1007.901528206747,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 16:30:00,36.47274909944363,63.17939753731185,1007.5321800119406,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 16:40:00,35.741768500667725,60.10114943789376,1008.4171647802685,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 16:50:00,34.527527011420155,58.515064387407485,1008.4676624306413,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 17:00:00,34.27593915427992,60.930602503161026,1007.0051214258503,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 17:10:00,35.39182538073924,58.64798917342772,1007.4418451122734,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 17:20:00,33.943719376347765,64.02696261112469,1007.1369308577279,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 17:30:00,36.46468495170042,60.274034784131594,1007.5389903632511,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 17:40:00,35.94067828677589,59.27510451697806,1007.8013042165619,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 17:50:00,34.61739113241007,60.383897303542156,1007.0974375905288,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 18:00:00,33.61582846870567,57.33307523698386,1007.3407855010965,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 18:10:00,36.061039966448185,58.100887788746995,1007.2794121958368,Requires Investigation,Multiple,Suspicious,Medium,0.65,"The machine-learning model detected an unusual pattern, but the available rule-based evidence is insufficient to classify it as a confirmed sensor fault or genuine weather event.",65.0
2026-01-03 18:20:00,34.87592106752706,62.46572192843055,1007.8649223242393,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 18:30:00,35.9454259352311,58.77586567075254,1007.776082923396,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 18:40:00,58.66526472762633,58.024564325312475,1007.3608903829783,Likely Sensor Fault,Temperature,Confirmed Anomaly,High,0.95,Temperature changed by +22.72°C in 10 minutes while the other parameters did not show a corresponding large change. This indicates an isolated temperature anomaly.,95.0
2026-01-03 18:50:00,34.44496059012477,61.22438428807899,1007.7907462789963,Recovery Reading,Temperature,Suspicious,Low,0.85,The sensor value rapidly moved back in the opposite direction following a detected anomaly. This reading is treated as a recovery rather than a separate anomaly.,85.0
2026-01-03 19:00:00,34.91033565828107,62.559126912312934,1007.4098027086288,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 19:10:00,34.923438942126516,61.66619768710069,1007.5283542516092,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 19:20:00,34.50355766760333,62.264875282038176,1008.4821809555017,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 19:30:00,35.33769629269396,58.807577129229145,1008.2971944639831,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 19:40:00,33.95918672623571,57.52981252703274,1006.9589201243004,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 19:50:00,34.671317099446156,63.432225928984586,1008.0055633622812,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 20:00:00,34.8514769524106,59.844159428233574,1007.9786232520182,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 20:10:00,35.13490543143748,60.05162523870894,1006.9812643434427,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 20:20:00,35.258867120936,63.27723784676834,1007.9475007707541,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 20:30:00,33.754202874664,61.80462692253273,1008.2900405490032,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 20:40:00,33.38910130817077,61.67899025464466,1006.9430132145916,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
2026-01-03 20:50:00,35.599160004981876,65.17596759487603,1007.0289953043663,Normal,None,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,99.0
